Files	Filesizes	Extracted Text	Metadata
1	99.0074479175	0	0.9925520825
2	98.9753267413	0	1.0246732587
3	98.9979409746	0	1.0020590254
4	99.0074479175	0	0.9925520825
5	93.1940617675	1.3077271045	5.498211128
6	99.0074479175	0	0.9925520825
7	93.2199796472	1.1109226594	5.6690976934
8	98.9261371995	0	1.0738628005
9	99.0050429331	0	0.9949570669
10	93.9795100974	1.1003836587	4.9201062439
11	98.9932885906	0	1.0067114094
12	98.9711708608	0	1.0288291392
13	98.8260922183	0	1.1739077817
14	98.9752947782	0	1.0247052218
15	99.0074479175	0	0.9925520825
16	99.0074479175	0	0.9925520825
17	99.0074479175	0	0.9925520825
18	99.0074479175	0	0.9925520825
19	99.0074479175	0	0.9925520825
20	99.0074479175	0	0.9925520825
21	93.1700105597	1.1826821542	5.6473072862
22	99.0074479175	0	0.9925520825
23	99.0074479175	0	0.9925520825
24	98.9749270591	0	1.0250729409
25	98.9873300657	0	1.0126699343
26	93.0987997913	1.0871455905	5.8140546182
27	98.9467946971	0	1.0532053029
28	98.9753267413	0	1.0246732587
29	98.9835385853	0	1.0164614147
30	99.0044565299	0.0030213762	0.9925220938
31	99.0031861629	0	0.9968138371
32	99.002171833	0	0.997828167
33	99.0044565299	0.0030213762	0.9925220938
34	99.0074479175	0	0.9925520825
35	99.0074479175	0	0.9925520825
36	98.8185319956	0	1.1814680045
37	98.9475370445	0	1.0524629556
38	99.0074479175	0	0.9925520825
39	99.0074479175	0	0.9925520825
40	92.9605349993	1.1571120595	5.8823529412
41	99.0074479175	0	0.9925520825
42	98.9753427221	0	1.0246572779
43	99.0074479175	0	0.9925520825
44	99.0074479175	0	0.9925520825
45	99.0074479175	0	0.9925520825
46	99.0074479175	0	0.9925520825
47	98.9476213359	0	1.0523786641
48	99.0025808411	0	0.9974191589
49	99.0074479175	0	0.9925520825
50	98.9941978843	0	1.0058021157
51	98.9785130135	0	1.0214869865
52	99.002960904	0	0.997039096
53	90.9168516305	1.4740196915	7.6091286779
54	99.0059762463	0	0.9940237537
55	98.9685073879	0.0031304783	1.0283621337
56	99.0074479175	0	0.9925520825
57	98.9752947782	0	1.0247052218
58	98.9979409746	0	1.0020590254
59	99.0074479175	0	0.9925520825
60	98.997436367	0	1.002563633
61	99.0074479175	0	0.9925520825
62	99.0074479175	0	0.9925520825
63	99.0074479175	0	0.9925520825
64	99.0074479175	0	0.9925520825
65	99.0050278653	0	0.9949721347
66	99.0074479175	0	0.9925520825
67	99.0074479175	0	0.9925520825
68	95.7478879658	2.0314088408	2.2207031935
69	91.9627922157	3.031292073	5.0059157113
70	98.9598176119	0	1.0401823881
71	98.9350320949	0	1.0649679051
72	98.9704130884	0	1.0295869116
73	83.8734537665	14.4219339838	1.7046122497
74	98.8297743998	0	1.1702256002
75	98.9454422882	0	1.0545577118
76	98.9888822803	0.0030501289	1.0080675909
77	99.0074479175	0	0.9925520825
78	99.0074479175	0	0.9925520825
79	92.9843335331	1.292697543	5.7229689239
80	98.9753267413	0	1.0246732587
81	99.0074479175	0	0.9925520825
82	98.9669486462	0	1.0330513538
83	99.0053140755	0	0.9946859245
84	99.0074479175	0	0.9925520825
85	98.8297743998	0	1.1702256002
86	98.9490017917	0	1.0509982083
87	99.0074479175	0	0.9925520825
88	99.0074479175	0	0.9925520825
89	99.0074479175	0	0.9925520825
90	98.9964716125	0	1.0035283875
91	99.9122297241	0.0002659705	0.0875043054
92	92.2301047247	1.3175039815	6.4523912939
93	99.0074479175	0	0.9925520825
94	99.0074479175	0	0.9925520825
95	98.9582180628	0.0031617054	1.0386202318
96	99.0074479175	0	0.9925520825
97	99.0074479175	0	0.9925520825
98	99.0074479175	0	0.9925520825
99	99.0074479175	0	0.9925520825
100	99.3255438397	0.0933653598	0.5810908005
101	99.0044565299	0.0030213762	0.9925220938
102	99.0074479175	0	0.9925520825
103	98.9979715406	0	1.0020284594
104	90.9151288012	4.9812609706	4.1036102282
105	99.0074479175	0	0.9925520825
106	93.1055926371	1.3515194229	5.54288794
107	99.0074479175	0	0.9925520825
108	99.0074479175	0	0.9925520825
109	98.9826099076	0	1.0173900925
110	99.0074479175	0	0.9925520825
111	99.0074479175	0	0.9925520825
112	98.90545606	0	1.09454394
113	99.0074479175	0	0.9925520825
114	99.0074479175	0	0.9925520825
115	98.8100700499	0.0030589459	1.1868710043
116	93.9673540826	3.551860589	2.4807853284
117	98.9717344352	0	1.0282655648
118	99.0074479175	0	0.9925520825
119	93.0790899242	1.1267605634	5.7941495125
120	98.8135100836	0	1.1864899164
121	98.9978339791	0	1.0021660209
122	99.0074479175	0	0.9925520825
123	99.0074479175	0	0.9925520825
124	98.9712030817	0	1.0287969183
125	99.0074479175	0	0.9925520825
126	99.0074479175	0	0.9925520825
127	97.2921615202	1.7324821853	0.9753562945
128	99.0074479175	0	0.9925520825
129	98.9935815934	0	1.0064184066
130	99.0074479175	0	0.9925520825
131	99.0074479175	0	0.9925520825
132	99.0074479175	0	0.9925520825
133	99.0074479175	0	0.9925520825
134	99.0074479175	0	0.9925520825
135	98.9972221374	0	1.0027778626
136	93.0048528833	1.1498273073	5.8453198094
137	92.961773633	1.1569084591	5.8813179079
138	99.0074479175	0	0.9925520825
139	99.0074479175	0	0.9925520825
140	99.0074479175	0	0.9925520825
141	99.0074479175	0	0.9925520825
142	99.0074479175	0	0.9925520825
143	98.9467102732	0	1.0532897268
144	99.0049374489	0	0.9950625511
145	99.0074479175	0	0.9925520825
146	99.0074479175	0	0.9925520825
147	99.9670608534	0	0.0329391466
148	99.0074479175	0	0.9925520825
149	99.002171833	0	0.997828167
150	99.0074479175	0	0.9925520825
151	98.9449342391	0	1.055065761
152	99.0074479175	0	0.9925520825
153	99.0074479175	0	0.9925520825
154	99.0074479175	0	0.9925520825
155	98.9008415171	0	1.0991584829
156	99.0037605386	0	0.9962394614
157	99.0074479175	0	0.9925520825
158	98.9979562578	0	1.0020437422
159	98.9702355762	0	1.0297644238
160	99.0074479175	0	0.9925520825
161	98.9747830972	0	1.0252169028
162	99.0074479175	0	0.9925520825
163	98.9939052403	0	1.0060947597
164	99.0014653232	0	0.9985346768
165	99.0074479175	0	0.9925520825
166	98.9440185158	0	1.0559814842
167	99.0074479175	0	0.9925520825
168	99.0074479175	0	0.9925520825
169	99.0074479175	0	0.9925520825
170	99.0047565668	0	0.9952434332
171	99.0044565299	0.0030213762	0.9925220938
172	99.0074479175	0	0.9925520825
173	99.0074479175	0	0.9925520825
174	99.0074479175	0	0.9925520825
175	99.0011402509	0	0.9988597491
176	99.0074479175	0	0.9925520825
177	98.9833341071	0	1.016665893
178	98.9717344352	0	1.0282655648
179	99.0074479175	0	0.9925520825
180	99.0074479175	0	0.9925520825
181	98.9934428239	0	1.0065571761
182	99.0074479175	0	0.9925520825
183	99.0019899439	0	0.9980100561
184	98.9999697876	0	1.0000302124
185	99.0074479175	0	0.9925520825
186	98.933597364	0	1.066402636
187	99.0074479175	0	0.9925520825
188	98.9967014843	0	1.0032985157
189	98.9978034047	0	1.0021965953
190	98.8782978723	0.0034042553	1.1182978723
191	99.0074479175	0	0.9925520825
192	78.961356127	11.9307570751	9.1078867979
193	98.9977269607	0	1.0022730393
194	99.0074479175	0	0.9925520825
195	99.0074479175	0	0.9925520825
196	99.0074479175	0	0.9925520825
197	99.0074479175	0	0.9925520825
198	99.0074479175	0	0.9925520825
199	99.0074479175	0	0.9925520825
200	98.9064781628	0.0033187309	1.0902031063
201	99.9670608534	0	0.0329391466
202	98.1343623712	0.8674911124	0.9981465164
203	99.0074479175	0	0.9925520825
204	78.2187725054	11.8988557254	9.8823717692
205	98.9599658071	0	1.0400341929
206	99.0074479175	0	0.9925520825
207	98.9717344352	0	1.0282655648
208	98.9593068382	0	1.0406931618
209	98.9599822706	0	1.0400177294
210	98.9516682357	0	1.0483317643
211	99.0074479175	0	0.9925520825
212	99.0074479175	0	0.9925520825
213	99.0074479175	0	0.9925520825
214	93.4561652156	1.1135857461	5.4302490383
215	99.0074479175	0	0.9925520825
216	99.0074479175	0	0.9925520825
217	98.8775754262	0	1.1224245738
218	92.9237232506	1.2253293073	5.8509474421
219	99.0074479175	0	0.9925520825
220	98.9753427221	0	1.0246572779
221	99.0074479175	0	0.9925520825
222	99.0074479175	0	0.9925520825
223	98.9821370474	0	1.0178629526
224	98.9896504529	0	1.0103495471
225	98.9667374381	0	1.0332625619
226	99.0074479175	0	0.9925520825
227	92.9896817827	1.2139079164	5.7964103009
228	99.0074479175	0	0.9925520825
229	98.9685056677	0	1.0314943323
230	98.9447139323	0	1.0552860677
231	99.0044565299	0.0030213762	0.9925220938
232	99.0074479175	0	0.9925520825
233	99.0074479175	0	0.9925520825
234	97.2252624439	0.8971651431	1.8775724129
235	99.0044565299	0.0030213762	0.9925220938
236	99.0074479175	0	0.9925520825
237	98.9516515079	0	1.0483484921
238	98.9592903532	0	1.0407096468
239	99.0074479175	0	0.9925520825
240	98.8297743998	0	1.1702256002
241	99.0074479175	0	0.9925520825
242	99.0074479175	0	0.9925520825
243	99.455591988	0.0623708033	0.4820372086
244	99.0074479175	0	0.9925520825
245	99.0074479175	0	0.9925520825
246	99.0074479175	0	0.9925520825
247	99.0074479175	0	0.9925520825
248	99.0074479175	0	0.9925520825
249	99.0074479175	0	0.9925520825
250	99.0074479175	0	0.9925520825
251	99.0074479175	0	0.9925520825
252	99.0074479175	0	0.9925520825
253	83.8954752933	14.5345096958	1.5700150109
254	92.8654367178	1.3847675569	5.7497957253
255	91.5815783876	1.308232291	7.1101893214
256	92.9967927595	1.1291243794	5.874082861
257	99.0074479175	0	0.9925520825
258	99.0033222591	0	0.9966777409
259	98.9833498391	0	1.0166501609
260	98.9408863025	0	1.0591136976
261	98.9514005267	0	1.0485994733
262	99.0074479175	0	0.9925520825
263	99.0074479175	0	0.9925520825
264	99.0074479175	0	0.9925520825
265	99.0074479175	0	0.9925520825
266	99.0074479175	0	0.9925520825
267	98.9999697876	0.0030212393	0.9970089731
268	99.0074479175	0	0.9925520825
269	98.9248543562	0	1.0751456438
270	93.9405391786	1.1589821114	4.90047871
271	99.0041531512	0	0.9958468488
272	99.0074479175	0	0.9925520825
273	99.0074479175	0	0.9925520825
274	63.3191301793	34.3502057009	2.3306641199
275	98.9598176119	0	1.0401823881
276	99.0074479175	0	0.9925520825
277	98.9974669637	0	1.0025330363
278	99.0074479175	0	0.9925520825
279	91.4089903405	1.3760725271	7.2149371324
280	98.9979562578	0	1.0020437422
281	99.0074479175	0	0.9925520825
282	98.9900692699	0.0030650402	1.0068656899
283	98.9824365765	0	1.0175634235
284	98.900050226	0	1.099949774
285	99.0074479175	0	0.9925520825
286	58.5349542106	40.1026891173	1.3623566721
287	99.0074479175	0	0.9925520825
288	99.0044565299	0.0030213762	0.9925220938
289	98.9582672671	0	1.0417327329
290	99.0074479175	0	0.9925520825
291	57.0884821941	36.3991866104	6.5123311956
292	93.1480337657	1.3465101915	5.5054560428
293	99.0052990159	0	0.9947009841
294	99.0074479175	0	0.9925520825
295	99.0074479175	0	0.9925520825
296	99.0047414903	0	0.9952585097
297	98.9981300455	0.0030405765	0.9988293781
298	99.0074479175	0	0.9925520825
299	99.0074479175	0	0.9925520825
300	98.9934736649	0	1.0065263351
301	99.0044565299	0.0030213762	0.9925220938
302	99.3647234679	0.3178718236	0.3174047085
303	99.0074479175	0	0.9925520825
304	99.0074479175	0	0.9925520825
305	99.0074479175	0	0.9925520825
306	99.0074479175	0	0.9925520825
307	99.0074479175	0	0.9925520825
308	98.9768582283	0.0287569433	0.9943848284
309	98.9704453568	0	1.0295546432
310	87.1789528523	5.6108361553	7.2102109925
311	99.0047565668	0	0.9952434332
312	92.8448052509	1.3818119009	5.7733828483
313	98.9979409746	0	1.0020590254
314	98.9870490287	0	1.0129509713
315	98.9713963647	0	1.0286036353
316	99.0074479175	0	0.9925520825
317	98.9834284919	0	1.0165715082
318	93.9848357203	1.099410278	4.9157540017
319	99.0074479175	0	0.9925520825
320	98.7139968844	0	1.2860031156
321	99.0074479175	0	0.9925520825
322	99.0074479175	0	0.9925520825
323	98.8297743998	0	1.1702256002
324	99.0074479175	0	0.9925520825
325	98.9710902997	0	1.0289097003
326	99.0074479175	0	0.9925520825
327	98.8297743998	0	1.1702256002
328	98.9965788991	0	1.0034211009
329	99.0047414903	0	0.9952585097
330	99.0074479175	0	0.9925520825
331	99.0044565299	0.0030213762	0.9925220938
332	93.3931216061	1.1066315616	5.5002468323
333	99.0074479175	0	0.9925520825
334	98.9095435685	0	1.0904564315
335	99.0074479175	0	0.9925520825
336	99.0074479175	0	0.9925520825
337	99.0074479175	0	0.9925520825
338	99.0059762463	0	0.9940237537
339	98.9979562578	0	1.0020437422
340	99.0074479175	0	0.9925520825
341	99.0074479175	0	0.9925520825
342	99.0074479175	0	0.9925520825
343	77.4681580138	14.5535656559	7.9782763303
344	99.0074479175	0	0.9925520825
345	99.0074479175	0	0.9925520825
346	99.0074479175	0	0.9925520825
347	99.0074479175	0	0.9925520825
348	99.0074479175	0	0.9925520825
349	99.0074479175	0	0.9925520825
350	99.0074479175	0	0.9925520825
351	98.9514172625	0	1.0485827375
352	98.9806051202	0	1.0193948798
353	99.0074479175	0	0.9925520825
354	98.9929645468	0	1.0070354532
355	99.0074479175	0	0.9925520825
356	99.0074479175	0	0.9925520825
357	99.0074479175	0	0.9925520825
358	99.0074479175	0	0.9925520825
359	99.0074479175	0	0.9925520825
360	98.993319441	0	1.006680559
361	99.0074479175	0	0.9925520825
362	99.0074479175	0	0.9925520825
363	99.0074479175	0	0.9925520825
364	99.0074479175	0	0.9925520825
365	98.9943980163	0	1.0056019837
366	98.9268563588	0	1.0731436412
367	93.09614387	1.1239840913	5.7798720387
368	99.0074479175	0	0.9925520825
369	99.0074479175	0	0.9925520825
370	98.9962876392	0	1.0037123608
371	97.8502527791	0.9856133455	1.1641338754
372	83.9531361743	13.3713348197	2.6755290059
373	98.9979256909	0	1.0020743091
374	98.9110406534	0	1.0889593466
375	99.0074479175	0	0.9925520825
376	99.0058860022	0	0.9941139978
377	99.0074479175	0	0.9925520825
378	99.0074479175	0	0.9925520825
379	98.9593068382	0	1.0406931618
380	97.9504760764	1.0659320917	0.9835918318
381	98.9934736649	0	1.0065263351
382	99.0074479175	0	0.9925520825
383	99.0074479175	0	0.9925520825
384	60.3805856034	38.462932548	1.1564818486
385	99.0074479175	0	0.9925520825
386	99.0044565299	0.0030213762	0.9925220938
387	98.9797340187	0.0030964066	1.0171695747
388	99.0074479175	0	0.9925520825
389	99.0052688953	0	0.9947311047
390	99.0074479175	0	0.9925520825
391	98.997604626	0	1.002395374
392	99.0074479175	0	0.9925520825
393	76.9192849849	21.6758019272	1.4049130879
394	99.0074479175	0	0.9925520825
395	99.0074479175	0	0.9925520825
396	98.8824820126	0	1.1175179875
397	99.0074479175	0	0.9925520825
398	98.994982538	0.0030501289	1.0019673331
399	99.0074479175	0	0.9925520825
400	99.0074479175	0	0.9925520825
401	99.0074479175	0	0.9925520825
402	99.0057054648	0	0.9942945352
403	99.9670608534	0	0.0329391466
404	98.9968240396	0	1.0031759604
405	99.0074479175	0	0.9925520825
406	98.9828304253	0	1.0171695747
407	98.9979868228	0	1.0020131772
408	98.9214656248	0	1.0785343752
409	99.0074479175	0	0.9925520825
410	99.0047414903	0	0.9952585097
411	98.9884993765	0	1.0115006235
412	99.0074479175	0	0.9925520825
413	99.0074479175	0	0.9925520825
414	98.9972068318	0	1.0027931682
415	98.9718148954	0	1.0281851046
416	99.0074479175	0	0.9925520825
417	81.4849921011	8.7045813586	9.8104265403
418	99.0074479175	0	0.9925520825
419	98.8117295766	0	1.1882704234
420	99.0032920188	0	0.9967079812
421	99.0005628489	0	0.9994371511
422	99.0074479175	0	0.9925520825
423	98.3964927031	0.6140772326	0.9894300643
424	99.0074479175	0	0.9925520825
425	98.9978951222	0	1.0021048778
426	99.0074479175	0	0.9925520825
427	98.9934428239	0	1.0065571761
428	98.8783993718	0	1.1216006282
429	98.9979409746	0	1.0020590254
430	98.9977269607	0	1.0022730393
431	99.0074479175	0	0.9925520825
432	99.9670608534	0	0.0329391466
433	90.4119850187	3.0461922597	6.5418227216
434	99.0074479175	0	0.9925520825
435	99.0074479175	0	0.9925520825
436	99.0074479175	0	0.9925520825
437	99.0074479175	0	0.9925520825
438	99.0074479175	0	0.9925520825
439	99.0074479175	0	0.9925520825
440	99.0074479175	0	0.9925520825
441	99.0074479175	0	0.9925520825
442	98.9752947782	0	1.0247052218
443	99.0074479175	0	0.9925520825
444	99.0074479175	0	0.9925520825
445	98.9817268796	0	1.0182731204
446	99.0074479175	0	0.9925520825
447	99.0074479175	0	0.9925520825
448	99.0074479175	0	0.9925520825
449	98.9900692699	0.0030650402	1.0068656899
450	98.9719436056	0	1.0280563945
451	99.0074479175	0	0.9925520825
452	98.997604626	0	1.002395374
453	99.0062769417	0	0.9937230583
454	98.9587955626	0	1.0412044374
455	99.0074479175	0	0.9925520825
456	99.0074479175	0	0.9925520825
457	98.9725063339	0	1.0274936661
458	98.9999697876	0.0030212393	0.9970089731
459	98.9838215733	0	1.0161784267
460	99.0074479175	0	0.9925520825
461	98.5577862997	0.4541694864	0.9880442139
462	99.0074479175	0	0.9925520825
463	98.9905797656	0.0030634908	1.0063567435
464	87.8085732109	1.800196061	10.3912307281
465	98.9706389246	0	1.0293610754
466	98.9767630202	0	1.0232369798
467	93.0355594102	1.1665221162	5.7979184736
468	99.0074479175	0	0.9925520825
469	98.9221246493	0.0762288084	1.0016465423
470	99.0074479175	0	0.9925520825
471	98.9975587428	0	1.0024412573
472	98.9979562578	0	1.0020437422
473	98.8297743998	0	1.1702256002
474	98.9593068382	0	1.0406931618
475	99.0074479175	0	0.9925520825
476	99.0074479175	0	0.9925520825
477	99.0074479175	0	0.9925520825
478	99.0074479175	0	0.9925520825
479	98.9355842136	0	1.0644157864
480	98.935618702	0	1.064381298
481	99.0074479175	0	0.9925520825
482	93.1996548465	1.3066524222	5.4936927312
483	99.0074479175	0	0.9925520825
484	98.9979715406	0	1.0020284594
485	93.4198854931	1.1732924764	5.4068220305
486	99.0074479175	0	0.9925520825
487	98.9563537312	0.0031673635	1.0404789054
488	99.0074479175	0	0.9925520825
489	99.0074479175	0	0.9925520825
490	99.0074479175	0	0.9925520825
491	99.0074479175	0	0.9925520825
492	98.8817021277	0	1.1182978723
493	99.0074479175	0	0.9925520825
494	99.0074479175	0	0.9925520825
495	99.9670608534	0	0.0329391466
496	99.0074479175	0	0.9925520825
497	99.0074479175	0	0.9925520825
498	99.0044565299	0.0030213762	0.9925220938
499	99.0074479175	0	0.9925520825
500	99.0054044235	0	0.9945955765
501	99.0074479175	0	0.9925520825
502	99.0074479175	0	0.9925520825
503	98.9834599496	0	1.0165400504
504	98.9945057468	0	1.0054942532
505	99.0074479175	0	0.9925520825
506	99.0074479175	0	0.9925520825
507	99.0074479175	0	0.9925520825
508	98.9625960769	0.0453014814	0.9921024418
509	98.9979715406	0	1.0020284594
510	99.0074479175	0	0.9925520825
511	98.9931034483	0	1.0068965517
512	99.0074479175	0	0.9925520825
513	98.9931188794	0	1.0068811206
514	99.0074479175	0	0.9925520825
515	99.0074479175	0	0.9925520825
516	99.0074479175	0	0.9925520825
517	99.0074479175	0	0.9925520825
518	98.98556319	0	1.01443681
519	98.9602127053	0	1.0397872947
520	99.0074479175	0	0.9925520825
521	92.9628008753	1.1859956236	5.8512035011
522	98.9935243448	0.0030545543	1.0034211009
523	99.0074479175	0	0.9925520825
524	98.9483288513	0	1.0516711487
525	98.9717988043	0	1.0282011957
526	98.9561388224	0.0031680157	1.0406931618
527	99.0074479175	0	0.9925520825
528	99.0060514372	0	0.9939485628
529	98.7832913689	0.0031277857	1.2135808454
530	99.0074479175	0	0.9925520825
531	99.0074479175	0	0.9925520825
532	92.9700153206	1.1775005472	5.8524841322
533	98.97531076	0	1.02468924
534	99.9670608534	0	0.0329391466
535	98.9979562578	0	1.0020437422
536	98.8867991664	0	1.1132008336
537	98.9884993765	0	1.0115006235
538	99.0074479175	0	0.9925520825
539	96.5692114323	2.0471063993	1.3836821684
540	99.0074479175	0	0.9925520825
541	87.4628157283	5.576288604	6.9608956677
542	99.9670608534	0	0.0329391466
543	99.0052990159	0	0.9947009841
544	99.0074479175	0	0.9925520825
545	98.9753267413	0	1.0246732587
546	99.0074479175	0	0.9925520825
547	98.9608047831	0	1.0391952169
548	99.0074479175	0	0.9925520825
549	99.0074479175	0	0.9925520825
550	98.9818688982	0	1.0181311018
551	98.9752468298	0	1.0247531702
552	98.9346694557	0	1.0653305443
553	99.0074479175	0	0.9925520825
554	98.9818846756	0	1.0181153244
555	98.9509819575	0	1.0490180425
556	99.0074479175	0	0.9925520825
557	99.0032466547	0	0.9967533453
558	99.0074479175	0	0.9925520825
559	93.2869115624	1.1383063003	5.5747821374
560	93.1976983148	1.3070283601	5.4952733251
561	99.0044096922	0	0.9955903078
562	99.0074479175	0	0.9925520825
563	99.0074479175	0	0.9925520825
564	98.9932885906	0	1.0067114094
565	99.0074479175	0	0.9925520825
566	99.0074479175	0	0.9925520825
567	98.7741884527	0	1.2258115473
568	99.0074479175	0	0.9925520825
569	98.9945685341	0.0030513853	1.0023800806
570	99.0074479175	0	0.9925520825
571	99.0074479175	0	0.9925520825
572	93.4603901681	1.0715308167	5.4680790152
573	99.0058860022	0	0.9941139978
574	99.0074479175	0	0.9925520825
575	99.0074479175	0	0.9925520825
576	98.9949365544	0.0030502684	1.0020131772
577	98.9979715406	0	1.0020284594
578	99.0074479175	0	0.9925520825
579	98.9097607116	0	1.0902392884
580	91.6636424905	1.404945824	6.9314116854
581	98.9964256255	0	1.0035743745
582	98.9343929933	0	1.0656070067
583	99.0074479175	0	0.9925520825
584	93.1400282885	1.2813046011	5.5786671104
585	99.0074479175	0	0.9925520825
586	95.0587846885	2.899800077	2.0414152345
587	99.0074479175	0	0.9925520825
588	98.9817110973	0	1.0182889027
589	99.0074479175	0	0.9925520825
590	99.0074479175	0	0.9925520825
591	91.3012759237	6.121940069	2.5767840073
592	98.9979715406	0	1.0020284594
593	99.0074479175	0	0.9925520825
594	99.0074479175	0	0.9925520825
595	99.0074479175	0	0.9925520825
596	98.9945531941	0.0030514319	1.002395374
597	99.0074479175	0	0.9925520825
598	98.9264004183	0	1.0735995817
599	98.9093263389	0	1.0906736611
600	99.0074479175	0	0.9925520825
601	99.0074479175	0	0.9925520825
602	99.0074479175	0	0.9925520825
603	99.0074479175	0	0.9925520825
604	98.9747191011	0	1.0252808989
605	99.002050581	0	0.997949419
606	99.0074479175	0	0.9925520825
607	94.1101587032	0.9377917339	4.9520495629
608	98.9973751679	0	1.0026248321
609	93.0798640612	1.2234494478	5.6966864911
610	98.9362391114	0	1.0637608886
611	78.7717384329	12.9435923763	8.2846691908
612	98.9945531941	0.0030514319	1.002395374
613	99.0074479175	0	0.9925520825
614	93.8500791835	1.0161886328	5.1337321837
615	98.9753427221	0	1.0246572779
616	99.0074479175	0	0.9925520825
617	92.829508485	1.2749494417	5.8955420733
618	99.0074479175	0	0.9925520825
619	98.958432417	0	1.041567583
620	99.0074479175	0	0.9925520825
621	98.9098511623	0	1.0901488377
622	92.994330418	1.1295213818	5.8761482002
623	98.9749270591	0	1.0250729409
624	99.0074479175	0	0.9925520825
625	97.8782044022	0.007550874	2.1142447238
626	99.0074479175	0	0.9925520825
627	99.0074479175	0	0.9925520825
628	98.9647348019	0	1.0352651981
629	99.0074479175	0	0.9925520825
630	99.0074479175	0	0.9925520825
631	98.9753267413	0	1.0246732587
632	98.9689750953	0	1.0310249047
633	93.1726580629	1.3679110858	5.4594308513
634	98.9357566333	0	1.0642433667
635	99.0074479175	0	0.9925520825
636	99.0074479175	0	0.9925520825
637	99.9670608534	0	0.0329391466
638	93.9174693981	1.1736003029	4.9089302991
639	99.0056001211	0	0.9943998789
640	99.0074479175	0	0.9925520825
641	99.006006324	0	0.993993676
642	98.9979562578	0	1.0020437422
643	99.0074479175	0	0.9925520825
644	99.0074479175	0	0.9925520825
645	98.3347684359	0.0061504398	1.6590811243
646	98.9746871001	0	1.0253128999
647	98.8297743998	0	1.1702256002
648	99.0059160854	0	0.9940839146
649	98.9809371655	0	1.0190628345
650	98.9357566333	0	1.0642433667
651	99.0074479175	0	0.9925520825
652	99.0074479175	0	0.9925520825
653	99.0074479175	0	0.9925520825
654	98.8868368886	0	1.1131631114
655	98.0823061008	0.0260792461	1.8916146531
656	98.9834284919	0	1.0165715082
657	99.0074479175	0	0.9925520825
658	98.9708807819	0	1.0291192181
659	98.9251885419	0	1.0748114581
660	83.1871024347	3.3559991226	13.4568984426
661	99.0074479175	0	0.9925520825
662	98.9002343488	0	1.0997656512
663	99.0074479175	0	0.9925520825
664	99.0074479175	0	0.9925520825
665	99.0074479175	0	0.9925520825
666	96.3835576145	1.7163026693	1.9001397162
667	98.9088010098	0	1.0911989902
668	99.0020354224	0	0.9979645776
669	98.9705744101	0	1.0294255899
670	99.0074479175	0	0.9925520825
671	99.0074479175	0	0.9925520825
672	98.9834756777	0	1.0165243223
673	98.9946134541	0	1.0053865459
674	98.9943980163	0	1.0056019837
675	99.0058860022	0	0.9941139978
676	98.9961189378	0	1.0038810623
677	99.0074479175	0	0.9925520825
678	98.9834756777	0	1.0165243223
679	98.9222264145	0	1.0777735855
680	99.0074479175	0	0.9925520825
681	99.0074479175	0	0.9925520825
682	99.0074479175	0	0.9925520825
683	98.9743990009	0	1.0256009991
684	99.0074479175	0	0.9925520825
685	99.0074479175	0	0.9925520825
686	99.0074479175	0	0.9925520825
687	98.9736940765	0	1.0263059235
688	99.0074479175	0	0.9925520825
689	98.9589605451	0	1.0410394549
690	99.0044565299	0.0030213762	0.9925220938
691	99.0074479175	0	0.9925520825
692	99.0074479175	0	0.9925520825
693	99.0074479175	0	0.9925520825
694	98.9592573818	0	1.0407426182
695	99.0074479175	0	0.9925520825
696	98.8320897252	0.1529406312	1.0149696436
697	99.0074479175	0	0.9925520825
698	98.9004736164	0	1.0995263836
699	98.9667374381	0	1.0332625619
700	99.0074479175	0	0.9925520825
701	99.0074479175	0	0.9925520825
702	98.9982923706	0	1.0017076294
703	99.0074479175	0	0.9925520825
704	99.0074479175	0	0.9925520825
705	99.0074479175	0	0.9925520825
706	99.0074479175	0	0.9925520825
707	99.0074479175	0	0.9925520825
708	98.9598176119	0	1.0401823881
709	90.9421969145	1.3308614183	7.7269416672
710	98.9979562578	0	1.0020437422
711	98.9979256909	0	1.0020743091
712	99.0019747835	0	0.9980252165
713	98.9082751745	0	1.0917248255
714	99.0074479175	0	0.9925520825
715	93.1041927544	1.1226736906	5.773133555
716	92.9466277673	1.3171443281	5.7362279046
717	98.9834756777	0	1.0165243223
718	99.0074479175	0	0.9925520825
719	99.0017776562	0	0.9982223438
720	98.9602949787	0	1.0397050213
721	99.0074479175	0	0.9925520825
722	98.9979868228	0	1.0020131772
723	91.8585496738	7.2336476834	0.9078026428
724	98.9737902596	0	1.0262097404
725	99.0074479175	0	0.9925520825
726	99.0014653232	0	0.9985346768
727	99.0074479175	0	0.9925520825
728	98.9894950551	0	1.0105049449
729	98.925452226	0	1.074547774
730	93.2839568165	1.1214327559	5.5946104277
731	98.9686042508	0.0031301844	1.0282655648
732	93.6809605489	2.2572898799	4.0617495712
733	98.9538716303	0	1.0461283697
734	99.0074479175	0	0.9925520825
735	99.0044565299	0.0030213762	0.9925220938
736	99.0074479175	0	0.9925520825
737	99.0074479175	0	0.9925520825
738	62.1389270977	20.409215956	17.4518569464
739	99.0074479175	0	0.9925520825
740	99.0074479175	0	0.9925520825
741	93.1018748963	1.3522482164	5.5458768873
742	98.9977422504	0	1.0022577496
743	98.995551071	0	1.0044489291
