Files	filesize	extracted text	metadata
1814	66.0750853242	4.9146757679	29.0102389078
1815	64.4072447859	32.4780461032	3.1147091109
1816	52.6771897245	33.8285360569	13.4942742185
1817	59.8441926346	6.7988668555	33.3569405099
1818	69.4598687532	7.0166582534	23.5234729934
1819	70.458135861	2.448657188	27.093206951
1820	58.4512285927	6.9247952346	34.6239761727
1821	60.2597402597	5.1948051948	34.5454545455
1822	63.3631713555	6.2659846547	30.3708439898
1823	62.3175182482	4.0145985402	33.6678832117
1824	66.3975446395	32.9719840946	0.6304712659
1825	74.5712470887	15.7738725386	9.6548803726
1826	62.066045724	23.3700254022	14.5639288738
1827	57.6292559899	8.2597730139	34.1109709962
1828	60.7452339688	5.0259965338	34.2287694974
1829	67.2857142857	4.2142857143	28.5
1830	63.2224168126	4.11558669	32.6619964974
1831	66.5748898678	6.0022026432	27.422907489
1832	59.5034910784	6.2839410396	34.2125678821
1833	64.6776306215	21.4088196769	13.9135497016
1834	55.9139784946	8.0286738351	36.0573476703
1835	66.8874172185	2.1759697256	30.9366130558
1836	74.4015957447	15.5806737589	10.0177304965
1837	56.6990717053	40.523353556	2.7775747387
1838	73.2630570196	10.062290369	16.6746526114
1839	65.0170648464	3.6689419795	31.3139931741
1840	69.0589180112	28.5756004965	2.3654814923
1841	78.2089291943	18.930938263	2.8601325427
1842	69.116476519	21.2788538074	9.6046696737
1843	69.7003957038	6.2182023742	24.081401922
1844	56.9025928521	7.8486334969	35.248773651
1845	57.9558037649	40.1810216167	1.8631746185
1846	57.5313807531	7.6708507671	34.7977684798
1847	58.5650224215	5.4708520179	35.9641255605
1848	69.4508009153	16.2852784134	14.2639206712
1849	55.8326629123	34.2987396085	9.8685974792
1850	75.5511384171	16.2088904951	8.2399710878
1851	61.4035087719	6.067251462	32.5292397661
1852	59.3922651934	7.1132596685	33.4944751381
1853	67.6470588235	13.0049610206	19.3479801559
1854	57.7326343381	7.994757536	34.2726081258
1855	67.1844660194	1.8446601942	30.9708737864
1856	78.3544303797	1.2658227848	20.3797468354
1857	61.5640599002	5.074875208	33.3610648918
1858	73.5575772085	23.5725401006	2.8698826909
1859	59.7667638484	6.6326530612	33.6005830904
1860	73.1608320649	6.5449010655	20.2942668696
1861	64.0937284631	5.5134390076	30.3928325293
1862	70.7339449541	20.3853211009	8.880733945
1863	57.4018126888	7.1752265861	35.4229607251
1864	59.7615499255	6.4828614009	33.7555886736
1865	75.8818058239	20.5194247693	3.5987694069
1866	77.747440273	15.1194539249	7.1331058021
1867	56.5448504983	8.3056478405	35.1495016611
